Dev_log2_enrichment	Hk_log2_enrichment
0.661677467	1.554762263
-0.067744607	-0.598259323
0.132103536	0.810175442
-1.587631689	-0.233994733
2.482392767	-0.180572246
-2.489286023	-0.723751276
2.301040728	1.394150133
0.257496222	-0.635588574
2.391190757	2.850622376
-0.23878686	-0.560714954
0.415037499	0.762960803
-0.042644338	-0.364572433
1.777607579	5.684498174
2.200912694	2.338416218
0.524915117	-0.212050476
0.4639471	0.923378718
3.60572106	2.798366139
5.122619287	3.827163403
-2.558675808	-2.143638311
1.505235308	3.0
5.929610672	6.573466862
0.763932642	0.178970141
-0.641818004	-1.269849228
4.693896872	3.234465254
-1.83457639	-2.097610795
2.152003093	1.152003093
2.237039197	2.321928095
-0.312277924	0.910114497
-0.705977902	-1.705977902
-1.125155132	-1.540192629
-1.311067102	-0.503712179
1.537656786	-0.047305715
0.874469118	0.736965594
0.76121314	1.76121314
1.514573173	0.777607578
0.853158612	0.367731785
0.312299394	-1.495055529
4.092446249	3.626782677
1.321928095	0.64385619
0.321928095	1.906890596
3.0	1.830074999
1.655171503	2.50316841
2.00904514	1.816400062
-1.177917793	0.144010303
2.514573173	2.029146346
1.900464326	3.180572246
-0.744161096	0.478231326
3.887525271	4.10433666
0.877143252	2.661414561
-1.91965789	-2.50462039
2.270749371	1.63687727
1.340075442	2.603109847
-0.777858024	-0.903388906
0.906890596	1.64385619
1.915935735	2.841935154
-1.30451104	-0.819084216
1.649502753	3.649502753
2.302028537	3.038994132
3.0489096	3.633872101
5.824428436	4.152003094
3.263034406	3.616671361
-0.919657892	0.665304609
1.501749132	2.671674134
0.344648172	0.219117289
2.798366139	2.672835257
1.716207034	0.893084796
-0.436771021	-0.659163442
-0.432959407	-0.754887501
0.69743723	1.812914448
2.321928095	2.395928676
1.234465253	1.556393349
-0.536052901	3.088437965
1.166649869	-0.707819248
2.810966176	2.074000582
0.816692786	-0.137503524
0.590609064	0.49749966
3.700439718	3.459431619
2.491853096	2.906890596
-1.336283388	-0.599317793
1.873027144	1.13606155
2.717066037	3.219566377
-0.727920454	-2.727920457
4.026472212	2.152003093
0.840801405	2.255838904
1.810966176	2.074000582
1.710493383	0.862496476
-0.476813697	1.745578724
-0.485426828	0.251538766
-1.520422249	-1.935459751
0.074000582	-0.440572592
0.538185731	-0.336283388
2.383328639	2.705256734
1.736965594	2.824428435
0.434402824	1.775439742
4.94005746	5.826400678
2.723668772	2.138706271
-0.396890152	-0.174497732
1.707218251	1.292180752
-1.344828498	-0.859401671
-1.046141782	-1.783107374
4.415037499	5.078002512
4.2909012	4.522226745
3.123988717	2.036525876
-1.662965011	-1.247927512
0.637429921	1.289506617
-0.772589503	0.642447996
-1.411087227	-0.71064751
0.182376742	0.504304837
-1.066089191	-1.481126691
4.39031507	5.250137412
1.401362562	1.178970141
-0.260025656	0.00300875
4.010726407	3.648156327
3.17156536	0.449099335
3.514573173	2.836501268
3.152003093	1.830074999
0.717066036	1.717066037
0.074000582	1.395928676
0.929610672	1.929610672
-1.3305584	-1.652486496
1.508859521	-0.339137385
-2.388878336	-2.803915835
0.762960803	-0.459431619
2.871266686	2.771731012
0.421061287	1.508524128
3.180572246	3.093109404
1.535331733	2.672835257
2.026472211	0.567040592
1.96437609	1.186768511
2.178970141	1.594007641
2.286304185	0.549338591
3.352301744	1.089267338
0.808858513	-0.191141487
-1.191141489	-0.776103988
4.071949842	4.237535907
1.64385619	2.129283017
4.736965594	4.152003094
0.395137942	-0.604862057
1.549338591	2.549338591
0.0	0.0
1.884522782	1.106915204
-0.070389328	0.251538766
4.395928676	3.189477799
-0.977279923	-0.392317423
-0.389566811	1.610433188
6.196397213	5.736965594
-1.339850004	-0.53249508
1.754243586	0.946888663
0.357426776	-0.005143303
0.483209002	0.367731785
3.625934282	0.789433014
2.831180936	2.365517363
1.485426827	2.263034406
-0.303780749	0.451106754
-1.236067358	-0.821029859
0.039892727	-0.83457639
-1.839383775	-1.6467387
1.906890596	2.129283017
2.736965594	2.473931188
1.830074999	2.289506617
-0.5849625	-0.432959407
2.206450877	2.943416472
1.17625064	1.313754163
3.862496477	2.447458977
2.669851398	3.184424571
-1.28540222	0.299560282
1.635003183	1.291048782
0.168491216	0.294022098
2.26459492	0.225066556
2.979535898	3.342105977
0.862496476	2.599462071
0.162056758	1.483984853
-1.622930349	-0.485426828
